super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,tier_name,test_band_tier
1434,American University,10,0-20,0.001122447,0.000120323,0.001608675,0.001361366,0.000236315,0.001536806,0.66644716,0.026499446,0.69774663,0.074796461,1.0469646,0.73150134,0.052726503,0.88584107,0.15376997,1.2109903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000265268,2.0233E-05,0.000677089,,,,,,,0.39177746,0.33747351,0.029882401,0.009510319,1.1609132,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,30,20-40,0.00100459,9.40779E-05,0.001608675,0.002062297,0.000166899,0.001536806,0.68079799,0.020936616,0.62448281,0.058481604,0.91728061,0.76244211,0.042126022,1.3419375,0.10860124,1.7600517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000262136,1.70005E-05,0.000677089,,,,,,,0.38715148,0.39289355,0.025108276,0.008667053,0.98538518,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,50,40-60,0.00140801,8.2357E-05,0.001608675,0.001430209,0.00015032,0.001536806,0.70235002,0.015597713,0.87526071,0.051195525,1.2461888,0.69119209,0.0291178,0.93063748,0.097813144,1.3464237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000407235,1.85766E-05,0.000677089,,,,,,,0.60145038,0.50791007,0.027436044,0.00864263,1.184167,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,65,60-70,0.001488406,9.20057E-05,0.001608675,0.001405334,0.000165381,0.001536806,0.7154243,0.017353598,0.9252373,0.057193469,1.2932707,0.65511489,0.031222766,0.9144513,0.10761359,1.395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000538981,2.70622E-05,0.000677089,,,,,,,0.79602796,0.62132597,0.039968539,0.012111623,1.2811761,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,75,70-80,0.001500972,7.65733E-05,0.001608675,0.001258549,0.000130532,0.001536806,0.722022,0.014461212,0.93304861,0.047600251,1.2922717,0.61282039,0.025431195,0.81893843,0.084937342,1.3363433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000631329,2.715E-05,0.000677089,,,,,,,0.93241632,0.72330666,0.040098205,0.01215589,1.2891023,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,85,80-90,0.001524228,6.13244E-05,0.001608675,0.001189626,0.000111429,0.001536806,0.8956821,0.012672527,0.9475053,0.038121052,1.0578589,0.85458332,0.026013399,0.77409023,0.072506949,0.90581012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000802734,2.83097E-05,0.000677089,,,,,,,1.1855667,1.1447273,0.041810907,0.014311893,1.035676,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,92.5,90-95,0.001695167,7.38496E-05,0.001608675,0.001538282,0.0001593,0.001536806,1.1845143,0.01672365,1.0537659,0.045907114,0.88961858,1.2673872,0.040067803,1.0009607,0.10365678,0.78978288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001095479,4.41918E-05,0.000677089,,,,,,,1.6179259,1.9318283,0.06526731,0.025167288,0.83751023,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,95.5,95-96,0.002261346,0.000176795,0.001608675,0.002453263,0.000429042,0.001536806,1.5164493,0.038581677,1.4057196,0.10990103,0.92698097,1.6513399,0.097112469,1.5963389,0.27917787,0.9666931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001594895,0.000116487,0.000677089,,,,,,,2.3555181,2.7753911,0.172041,0.066201746,0.84871572,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,96.5,96-97,0.002109482,0.000160057,0.001608675,0.001660617,0.000329657,0.001536806,1.5230333,0.037363786,1.311317,0.099496178,0.86099035,1.6780946,0.095566891,1.0805638,0.21450816,0.64392304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001657176,0.000118139,0.000677089,,,,,,,2.4475029,2.9396944,0.17448154,0.067647219,0.83257049,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,97.5,97-98,0.00226759,0.000163281,0.001608675,0.002068711,0.000389233,0.001536806,1.5925699,0.037393332,1.409601,0.1015003,0.88511086,1.7605807,0.096794248,1.3461108,0.25327393,0.76458347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001820808,0.000123352,0.000677089,,,,,,,2.6891725,3.1539433,0.18218052,0.069780357,0.85263819,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,98.5,98-99,0.002484247,0.000166292,0.001608675,0.003915958,0.000487247,0.001536806,1.8444645,0.039610106,1.5442817,0.10337218,0.83725208,2.363903,0.11066264,2.548115,0.31705174,1.077927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002069522,0.000130668,0.000677089,,,,,,,3.0565012,3.7089918,0.1929854,0.075375073,0.82407874,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,99.400002,99-99.9,0.003078112,0.000198438,0.001608675,,,0.001536806,2.0386631,0.043519877,1.9134461,0.12335518,0.93857884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002516787,0.000151477,0.000677089,,,,,,,3.7170711,4.1698179,0.22371754,0.083821937,0.89142287,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,99.5,Top 1,0.00303086,0.000186755,0.001608675,0.00250975,0.000419586,0.001536806,2.0481498,0.041414358,1.8840725,0.11609244,0.91988999,2.6947689,0.11850332,1.6330953,0.27302495,0.60602421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002445354,0.000142457,0.000677089,,,,,,,3.6115713,4.1900258,0.21039642,0.079788886,0.86194491,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
1434,American University,100,Top 0.1,0.002873795,0.000560474,0.001608675,,,0.001536806,2.1488655,0.13614874,1.7864366,0.34840718,0.83133942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002020984,0.000411783,0.000677089,,,,,,,2.9848149,4.3954463,0.6081664,0.26006037,0.67906982,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
2115,Amherst College,10,0-20,0.002969041,0.00071697,0.00184115,0.001850431,0.000655319,0.00106929,1.1837605,0.081032887,1.6126016,0.38941404,1.3622701,1.3454251,0.1391912,1.7305231,0.61285418,1.2862277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27759E-05,1.13051E-05,0.000182851,,,,,,,0.45269585,0.49516657,0.061826885,0.016934348,0.91422939,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,30,20-40,0.003369981,0.000562458,0.00184115,0.00161805,0.000392356,0.00106929,1.3030189,0.068937607,1.8303678,0.30549258,1.4047132,1.3089901,0.10570868,1.5132006,0.36693117,1.1560062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010014,1.05352E-05,0.000182851,,,,,,,0.54766005,0.54641348,0.05761648,0.015094019,1.0022814,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,50,40-60,0.002199345,0.00033893,0.00184115,0.00112606,0.000283036,0.00106929,1.0755091,0.044686317,1.1945496,0.18408601,1.110683,0.97292453,0.062780969,1.053091,0.26469553,1.0823975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000108937,9.64E-06,0.000182851,,,,,,,0.59576839,0.60482311,0.052730441,0.013867772,0.98502916,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,65,60-70,0.001495428,0.000292877,0.00184115,0.000577189,0.00022406,0.00106929,0.92170322,0.044313982,0.8122251,0.15907308,0.88122195,0.81699902,0.061146829,0.53978759,0.20954104,0.66069549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60506E-05,1.14905E-05,0.000182851,,,,,,,0.5252943,0.62048143,0.062841028,0.017847024,0.84659147,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,75,70-80,0.001111881,0.000194831,0.00184115,0.000323168,0.000151029,0.00106929,0.73984534,0.030005708,0.60390568,0.10582011,0.81625938,0.70784593,0.045753188,0.30222657,0.14124228,0.42696661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24137E-05,9.83E-06,0.000182851,,,,,,,0.45071492,0.6676991,0.053755399,0.017192304,0.67502701,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,85,80-90,0.001348111,0.000150592,0.00184115,0.00064787,0.000131489,0.00106929,0.76948804,0.022522157,0.73221165,0.081792332,0.95155692,0.72121251,0.036139723,0.60588813,0.12296874,0.84009653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014489,1.19997E-05,0.000182851,,,,,,,0.79239249,0.96346855,0.065625839,0.019383889,0.82243735,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,92.5,90-95,0.001161548,0.000134922,0.00184115,0.000940055,0.000183745,0.00106929,0.84161502,0.023772957,0.63088179,0.073281161,0.74960852,0.89521527,0.045808714,0.87913966,0.1718381,0.98204273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022235,1.9804E-05,0.000182851,,,,,,,1.2160177,1.5401382,0.10830699,0.033205558,0.78955102,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,95.5,95-96,0.00186455,0.00031863,0.00184115,0.00081169,0.00029552,0.00106929,0.94007629,0.046730101,1.0127096,0.17306013,1.0772632,0.80594832,0.086434916,0.75909251,0.2763699,0.94186252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000468078,6.22166E-05,0.000182851,,,,,,,2.5598905,2.1962914,0.34025842,0.086917102,1.1655514,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,96.5,96-97,0.001506576,0.000254792,0.00184115,0.000447037,0.000327178,0.00106929,1.0177214,0.045539714,0.81828016,0.13838761,0.80403161,1.0924792,0.095353663,0.41806889,0.30597705,0.38267902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000476152,6.31856E-05,0.000182851,,,,,,,2.6040425,2.5319545,0.34555784,0.093320467,1.0284712,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,97.5,97-98,0.001909153,0.000264927,0.00184115,0.001861398,0.000448066,0.00106929,1.0992246,0.043863069,1.0369351,0.1438922,0.94333327,1.2500321,0.0958094,1.740779,0.41903105,1.3925875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000638403,7.27096E-05,0.000182851,,,,,,,3.4913828,3.0460255,0.39764395,0.10159387,1.1462094,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,98.5,98-99,0.003304858,0.000355044,0.00184115,0.001496624,0.000392883,0.00106929,1.3969384,0.04646486,1.7949971,0.19283845,1.2849507,1.6172773,0.1038467,1.3996427,0.36742449,0.86543149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000957308,8.82871E-05,0.000182851,,,,,,,5.235456,4.0973935,0.48283628,0.11753301,1.2777528,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,99.400002,99-99.9,0.003509958,0.000320884,0.00184115,,,0.00106929,1.5993084,0.04825417,1.9063946,0.17428471,1.192012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00154085,0.000119238,0.000182851,,,,,,,8.4268064,5.4015641,0.65210581,0.14222629,1.5600679,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,99.5,Top 1,0.003776848,0.000309077,0.00184115,0.004292473,0.000624032,0.00106929,1.617566,0.044946529,2.051353,0.16787174,1.2681726,1.9357672,0.10571523,4.0143209,0.58359486,2.0737622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001682796,0.000117821,0.000182851,,,,,,,9.2031021,5.6508493,0.64435571,0.13813804,1.6286228,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2115,Amherst College,100,Top 0.1,0.005377047,0.000987896,0.00184115,,,0.00106929,1.7539662,0.12620206,2.9204836,0.53656471,1.665074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002735881,0.000489913,0.000182851,,,,,,,14.962358,7.9100575,2.6793001,0.52165705,1.8915612,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
1009,Auburn University,10,0-20,0.002270875,0.000183203,0.003984002,0.001732072,0.000217506,0.003626949,0.75778812,0.022684228,0.56999844,0.045984734,0.75218707,0.75452459,0.034727316,0.47755629,0.059969533,0.63292342,0.090109937,0.008444654,0.173593,0.059943095,0.008864728,0.14690851,0.00034264,5.85972E-05,0.001136345,0.000366536,9.94531E-05,0.001288677,0.82278115,0.029589193,0.51908737,0.048646282,0.63089365,0.53661913,0.024363205,0.3015281,0.051566362,0.56190336,0.75710553,0.038868979,0.40803012,0.060341828,0.53893429,0.50358593,0.038129009,0.28442827,0.077174604,0.56480581,0.000521117,2.82357E-05,0.002033735,0.017758248,0.001113891,0.000141,1.475E-05,0.077080682,0.000792751,0.25623658,0.54212391,0.013883655,0.008042103,0.47265315,0.2303852,0.17786098,0.014450977,0.018606065,0.54720074,0.40330422,0.009804577,0.009076295,0.42102501,0.44100946,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,30,20-40,0.002471637,0.000142583,0.003984002,0.002080539,0.000199766,0.003626949,0.82170606,0.017724946,0.62039053,0.035788968,0.75500298,0.74401134,0.028719988,0.57363331,0.055078138,0.77100074,0.11344113,0.008689535,0.173593,0.082148463,0.008464723,0.14690851,0.000390934,5.05879E-05,0.001136345,0.000364809,8.41252E-05,0.001288677,0.85892332,0.02382626,0.65348911,0.050056942,0.76082361,0.60964239,0.020230832,0.34402773,0.044518054,0.56431073,0.84368396,0.031950563,0.55918109,0.057619013,0.66278505,0.55277699,0.031722583,0.28308782,0.065280274,0.51211941,0.000686682,2.75354E-05,0.002033735,0.024088275,0.001115125,0.000184664,1.44886E-05,0.077080682,0.000792751,0.33764604,0.63610357,0.013539316,0.007393671,0.53080356,0.31250727,0.23294044,0.014466983,0.018276382,0.66241312,0.47321653,0.009080431,0.008363672,0.47177097,0.49224916,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,50,40-60,0.002699788,0.000105237,0.003984002,0.002516727,0.000154568,0.003626949,0.81013489,0.012374884,0.67765713,0.026414968,0.83647442,0.74602121,0.020677511,0.69389659,0.042616468,0.93012983,0.12817469,0.006222149,0.173593,0.095342539,0.007042787,0.14690851,0.000459089,3.89927E-05,0.001136345,0.000435343,6.98303E-05,0.001288677,0.8868835,0.016282039,0.73836327,0.03584332,0.83253694,0.63507694,0.014372863,0.40400511,0.034314156,0.63615143,0.86457199,0.024567485,0.64899266,0.047939952,0.75065196,0.55999857,0.023267986,0.33782211,0.05418757,0.60325533,0.00100875,2.9259E-05,0.002033735,0.043408334,0.001419471,0.000255273,1.48641E-05,0.077080682,0.000792751,0.4960084,0.69954371,0.014386824,0.006809719,0.70904559,0.56315452,0.3220087,0.018415391,0.01874996,0.82435882,0.55794555,0.009432524,0.007952895,0.68314248,0.57713282,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,65,60-70,0.002850534,0.000114514,0.003984002,0.002538016,0.000183344,0.003626949,0.81333178,0.013155484,0.71549511,0.028743504,0.87970877,0.77666587,0.023509292,0.69976622,0.050550576,0.90098745,0.13912269,0.007040076,0.173593,0.10951709,0.008683571,0.14690851,0.000499584,4.2955E-05,0.001136345,0.000543615,8.64841E-05,0.001288677,0.94782162,0.018375626,0.80143034,0.040555071,0.84554976,0.6556645,0.015465702,0.43964103,0.03780105,0.6705274,0.93441272,0.028313907,0.74547821,0.059108697,0.797804,0.5924207,0.026739921,0.42183933,0.067110807,0.71206039,0.001309853,4.22483E-05,0.002033735,0.060954593,0.002191883,0.000325702,2.12026E-05,0.077080682,0.000792751,0.64406276,0.78650087,0.020773754,0.009178815,0.81889641,0.79078948,0.41085029,0.028436214,0.026745537,0.97887963,0.64011925,0.013088808,0.010838591,0.80785161,0.64183396,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,75,70-80,0.003258011,0.0001005,0.003984002,0.002582277,0.000164243,0.003626949,0.88768876,0.011427492,0.8177734,0.025225937,0.9212389,0.80863696,0.020955581,0.71196961,0.045284141,0.88045645,0.15578163,0.005783041,0.173593,0.11687508,0.008157443,0.14690851,0.000672174,4.03005E-05,0.001136345,0.000691384,8.62095E-05,0.001288677,0.97235346,0.014336717,0.89739579,0.033313792,0.92291111,0.77431786,0.014045767,0.59152323,0.035465043,0.76392817,0.93813729,0.026128905,0.79556376,0.05552737,0.84802485,0.69918442,0.025412384,0.53650707,0.066897668,0.76733273,0.001796074,4.57233E-05,0.002033735,0.080818214,0.002323604,0.000504179,2.44929E-05,0.077080682,0.000792751,0.88314098,0.93206,0.022482416,0.009305203,0.94751513,1.0484886,0.63598627,0.030145094,0.030896051,1.1016467,0.81300724,0.012706472,0.011394199,0.95174676,0.78226399,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,85,80-90,0.004373836,9.58386E-05,0.003984002,0.003499479,0.000168271,0.003626949,1.0428374,0.010439266,1.0978497,0.024055867,1.0527526,0.97050774,0.020419387,0.96485478,0.046394542,0.99417526,0.19604985,0.005057743,0.173593,0.16841592,0.008786528,0.14690851,0.000991958,4.08987E-05,0.001136345,0.001045656,9.29679E-05,0.001288677,1.1130815,0.011874356,1.129365,0.029135639,1.0146292,0.97571433,0.013199648,0.8729378,0.035991482,0.89466536,1.1147118,0.024731608,1.1464001,0.059809528,1.0284274,0.92800224,0.026129032,0.81141877,0.072142147,0.87437159,0.002734264,5.22378E-05,0.002033735,0.13427821,0.002869869,0.000855693,2.94215E-05,0.077080682,0.000792751,1.3444546,1.1926094,0.025685672,0.009911657,1.1273218,1.7420474,1.0793965,0.037232015,0.037113167,1.4281847,1.1542766,0.01356735,0.012794275,1.2197634,0.93512809,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,92.5,90-95,0.005636822,0.00013285,0.003984002,0.005114923,0.00026295,0.003626949,1.2214239,0.014035549,1.4148642,0.033345915,1.1583728,1.2658668,0.030600326,1.4102551,0.072498977,1.1140628,0.25661096,0.006701977,0.173593,0.26238674,0.014333464,0.14690851,0.001646881,6.59433E-05,0.001136345,0.001775033,0.000155677,0.001288677,1.1785569,0.015502825,1.4782333,0.038607415,1.254274,1.3643056,0.019469155,1.449279,0.058031086,1.0622832,1.2683876,0.035218474,1.7860554,0.097567283,1.4081306,1.4475926,0.042806532,1.3774074,0.12080362,0.95151591,0.003973206,8.40904E-05,0.002033735,0.21510808,0.005135532,0.001532442,5.25665E-05,0.077080682,0.000792751,1.9536501,1.5578046,0.041347779,0.015361161,1.2541047,2.7906873,1.9330676,0.066625401,0.06630899,1.7415782,1.8034948,0.021232555,0.021691183,1.6023899,1.0718454,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,95.5,95-96,0.006378874,0.000293092,0.003984002,0.005968937,0.000638269,0.003626949,1.3390294,0.030530812,1.6011219,0.073567286,1.1957332,1.4996251,0.072943136,1.6457186,0.17597961,1.09742,0.28792465,0.016524518,0.173593,0.30727294,0.035855401,0.14690851,0.002562507,0.000173676,0.001136345,0.002898101,0.000440246,0.001288677,1.2109461,0.037600085,1.658619,0.095191151,1.3696886,1.7290024,0.046029679,2.2550435,0.15283701,1.3042455,1.2887111,0.085506082,2.091594,0.24406621,1.6230123,1.954156,0.10881331,2.2488971,0.34162658,1.1508278,0.004906585,0.000204647,0.002033735,0.25296831,0.012821027,0.002451478,0.000145561,0.077080682,0.000792751,2.4125981,1.8423778,0.10062634,0.036727421,1.3095024,3.2818639,3.0923676,0.16633256,0.1836147,1.8284975,2.3912318,0.051301509,0.054935046,1.7948419,1.2932112,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,96.5,96-97,0.006655864,0.000290554,0.003984002,0.007211032,0.000680539,0.003626949,1.3964247,0.030380072,1.6706475,0.072930068,1.196375,1.6122845,0.075295195,1.9881812,0.18763398,1.2331454,0.27106127,0.015895853,0.173593,0.34953931,0.035358962,0.14690851,0.002905181,0.000176176,0.001136345,0.00297872,0.000443147,0.001288677,1.2056537,0.041310709,1.5614759,0.091569662,1.295128,1.8481476,0.046251956,2.5566018,0.15503755,1.383332,1.4098129,0.08002986,2.3792994,0.24068695,1.6876704,2.0252352,0.11052769,2.3114567,0.3438774,1.1413275,0.005380384,0.000212581,0.002033735,0.25222209,0.012866215,0.002973405,0.000158847,0.077080682,0.000792751,2.6455684,1.9907207,0.10452755,0.037991922,1.32895,3.2721829,3.7507408,0.1669188,0.20037477,1.8767129,2.6456442,0.051782634,0.057538338,1.7435714,1.4177041,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,97.5,97-98,0.006947874,0.000291717,0.003984002,0.008142057,0.000705353,0.003626949,1.471889,0.030660937,1.7439431,0.073222026,1.1848333,1.7313154,0.077595092,2.2448778,0.19447544,1.2966313,0.28271142,0.015787253,0.173593,0.36661491,0.037311707,0.14690851,0.003321759,0.00019164,0.001136345,0.004105888,0.000515014,0.001288677,1.2071697,0.037488442,1.6285876,0.090944067,1.3490958,2.0334494,0.048139814,2.9231966,0.16864644,1.4375556,1.4454647,0.084581308,2.4955323,0.25397921,1.7264568,2.3208437,0.11701991,3.1861274,0.39964578,1.3728316,0.005617345,0.000215987,0.002033735,0.2626538,0.013066612,0.003178109,0.000163278,0.077080682,0.000792751,2.7620833,2.1236825,0.10620224,0.039010383,1.3006103,3.4075179,4.0089612,0.16951863,0.20596357,1.893369,2.8840041,0.052610971,0.059695397,1.7997115,1.3900678,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,98.5,98-99,0.00834941,0.000310699,0.003984002,0.009114357,0.000751152,0.003626949,1.6580449,0.031870421,2.0957344,0.077986568,1.2639792,1.9848069,0.082581006,2.5129542,0.20710303,1.266095,0.27207255,0.015905708,0.173593,0.3339687,0.034727179,0.14690851,0.004777886,0.000225794,0.001136345,0.005159828,0.000576081,0.001288677,1.0858256,0.036021221,1.5673014,0.091626436,1.4434191,2.4482942,0.052112725,4.2046094,0.19870245,1.7173629,1.3017118,0.083007134,2.2733109,0.23638643,1.7464011,2.7445192,0.12730742,4.0039744,0.44703305,1.4588983,0.007040949,0.00024034,0.002033735,0.25831309,0.012798891,0.004551534,0.000194929,0.077080682,0.000792751,3.4620783,2.4258037,0.11817685,0.041537557,1.4271882,3.3512039,5.7414403,0.16604538,0.2458892,1.7496674,3.4603071,0.05248902,0.065191649,1.9153377,1.6592286,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,99.400002,99-99.9,0.008444488,0.00033219,0.003984002,,,0.003626949,1.7182888,0.034295257,2.1195991,0.083381042,1.2335523,,,,,,,,0.173593,,,0.14690851,,,0.001136345,,,0.001288677,,,,,,,,,,,,,,,,,,,,,0.006999296,0.000252829,0.002033735,,,,,0.077080682,0.000792751,3.4415972,2.4592898,0.12431779,0.043988027,1.3994273,,,,,,,,,,,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,99.5,Top 1,0.008378466,0.000315667,0.003984002,0.011499816,0.000858933,0.003626949,1.6836494,0.032369897,2.1030273,0.079233728,1.2490886,2.2452321,0.090209328,3.1706583,0.23681961,1.412174,0.23940465,0.014902287,0.173593,0.32240307,0.037399624,0.14690851,0.005608026,0.000253307,0.001136345,0.00796439,0.000726501,0.001288677,0.97844136,0.037446123,1.3791146,0.085846126,1.4095016,2.6570983,0.055344138,4.9351454,0.22291347,1.8573439,1.2574579,0.091927536,2.1945841,0.25457767,1.7452546,3.2872298,0.14308026,6.1802859,0.56375706,1.8800894,0.006888446,0.000238046,0.002033735,0.22334516,0.012799409,0.004978807,0.000203499,0.077080682,0.000792751,3.3870914,2.3903778,0.11704854,0.04114797,1.4169691,2.8975503,6.2804155,0.1660521,0.25669935,1.5538954,3.5529914,0.054928411,0.065945245,1.864701,1.7676417,Public,0,Selective public,Selective public,Other Top 100 Public
1009,Auburn University,100,Top 0.1,0.008001746,0.001049812,0.003984002,,,0.003626949,1.3768281,0.098276243,2.0084691,0.2635068,1.4587654,,,,,,,,0.173593,,,0.14690851,,,0.001136345,,,0.001288677,,,,,,,,,,,,,,,,,,,,,0.005733717,0.000696886,0.002033735,,,,,0.077080682,0.000792751,2.8193045,1.7634139,0.34266293,0.11127113,1.5987763,,,,,,,,,,,Public,0,Selective public,Selective public,Other Top 100 Public
2708,Barnard College,10,0-20,0.001108944,0.000196183,0.001212049,0.00109597,0.000408512,0.001200596,1.2582285,0.072920389,0.9149332,0.16186099,0.7271598,1.4203407,0.14427499,0.91285509,0.34025732,0.64270151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000122866,1.37599E-05,0.000242413,,,,,,,0.50684476,0.71896607,0.056762166,0.023063852,0.70496339,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),Tier 2 Private
